wavelength,temp 10 strain 20,temp 20 strain 40,temp 30 strain 60,temp 40 strain 80,temp 50 strain 100,temp 25 strain 500,temp 25 strain 1000,reference temp 25 strain 0
1.559020000E-06,-26.02900629,-26.41116638,-26.51078911,-26.71068137,-26.49210227,-11.31888449,-14.51223288,-13.78080166
1.559020000E-06,-25.97766086,-26.36049329,-26.45687725,-26.68266746,-26.40953256,-11.29106854,-14.50823241,-13.73578337
1.559020000E-06,-25.89263054,-26.3015504,-26.41195825,-26.64067189,-26.34567792,-11.2698137,-14.50367791,-13.701331
1.559020000E-06,-25.83122595,-26.23724841,-26.25035819,-26.58377287,-26.27500926,-11.24658579,-14.49880783,-13.6636109
1.559020000E-06,-25.72873709,-26.20617239,-26.22262422,-26.53071977,-26.25448014,-11.23994352,-14.49650775,-13.65279323
1.559020000E-06,-25.66518991,-26.18225118,-26.15855056,-26.49474362,-26.17917149,-11.21594189,-14.49478494,-13.61359416
1.559020000E-06,-25.57212952,-26.08260994,-26.067963,-26.38546596,-26.09343029,-11.18888029,-14.48775077,-13.56933973
1.559020000E-06,-25.51721059,-25.95369251,-26.00309437,-26.30501115,-26.04801382,-11.17471528,-14.47872946,-13.5461285
1.559020000E-06,-25.38493868,-25.93245264,-25.98078707,-26.16394701,-26.00668937,-11.16202034,-14.47726859,-13.52526242
1.559020000E-06,-25.34216925,-25.87731533,-25.96589261,-26.13058992,-25.96578155,-11.14964403,-14.47357051,-13.50485529
1.559020000E-06,-25.30613365,-25.83086739,-25.90819088,-26.10856423,-25.94399426,-11.1431613,-14.47052456,-13.49412711
1.559020000E-06,-25.27653942,-25.73696918,-25.8290865,-26.04349396,-25.87717308,-11.12356154,-14.46447896,-13.46159203
1.559020000E-06,-25.2411109,-25.66913111,-25.79345913,-26.03348004,-25.82518509,-11.10848959,-14.46018115,-13.43651263
1.559020000E-06,-25.20232161,-25.40728157,-25.68277893,-26.00245838,-25.6783197,-11.06611864,-14.44355772,-13.36596242
1.559020000E-06,-25.19297445,-25.29728066,-25.62940571,-25.96888034,-25.54768051,-11.02836563,-14.43653054,-13.30316861
1.559020000E-06,-25.1217923,-25.25585894,-25.60991198,-25.86178892,-25.4920182,-11.01237054,-14.43393029,-13.27653887
1.559020000E-06,-25.00902471,-25.18224403,-25.50449456,-25.8124696,-25.46953916,-11.00600275,-14.4294072,-13.26590182
1.559020000E-06,-24.97415137,-25.13054421,-25.48015215,-25.75206811,-25.41008844,-10.9893923,-14.4262949,-13.23806381
1.559020000E-06,-24.86564705,-25.06025528,-25.45069582,-25.71784508,-25.32824852,-10.96672394,-14.42215095,-13.19999711
1.559020000E-06,-24.82232588,-25.0156105,-25.41732656,-25.54399468,-25.30703166,-10.96091565,-14.4195755,-13.19021556
1.559020000E-06,-24.71081022,-24.95028578,-25.33775667,-25.51013591,-25.2483804,-10.94507368,-14.41589041,-13.16344696
1.559020000E-06,-24.67425021,-24.91044853,-25.19133889,-25.44626277,-25.19591972,-10.93105401,-14.41369423,-13.13969355
1.559020000E-06,-24.64135978,-24.86453403,-25.16913063,-25.38123763,-25.13542915,-10.91505444,-14.41122608,-13.11251313
1.559020000E-06,-24.54303012,-24.75637732,-25.04311976,-25.32566223,-25.09575393,-10.90467787,-14.40551508,-13.09483301
1.559020000E-06,-24.34769164,-24.67186727,-24.9268059,-25.30109678,-25.03482508,-10.88891751,-14.40111398,-13.06790018
1.559020000E-06,-24.31917995,-24.60973466,-24.896042,-25.24247629,-25.00994485,-10.88255956,-14.39793909,-13.05699938
1.559020000E-06,-24.27462502,-24.56973912,-24.80750994,-25.10502353,-24.95125315,-10.86774275,-14.3959438,-13.03151075
1.559020000E-06,-24.2532284,-24.46140109,-24.71737235,-25.06342983,-24.92639911,-10.86154343,-14.390641,-13.02081055
1.559020000E-06,-24.17259554,-24.3609647,-24.66450594,-24.96263588,-24.83431929,-10.83878118,-14.38578655,-12.98141741
1.559020000E-06,-24.10871518,-24.28350022,-24.59146903,-24.9353224,-24.79046093,-10.82801736,-14.38210242,-12.9627466
1.559020000E-06,-24.02861153,-24.14092588,-24.5596741,-24.88388553,-24.75008067,-10.81822097,-14.37540037,-12.94569663
1.559020000E-06,-23.8784485,-24.09176921,-24.44470698,-24.80700071,-24.67907049,-10.80114857,-14.3731241,-12.91589954
1.559020000E-06,-23.87148504,-24.06415598,-24.40661113,-24.76699595,-24.55147919,-10.77051159,-14.37188048,-12.86237335
1.559020000E-06,-23.7608349,-23.94593032,-24.38797399,-24.71745981,-24.53372012,-10.76627225,-14.36666323,-12.85495099
1.559020000E-06,-23.7301283,-23.8552108,-24.31891112,-24.55113972,-24.48993052,-10.75595439,-14.36271415,-12.83681631
1.559020000E-06,-23.65865364,-23.80440582,-24.16510485,-24.49725141,-24.43955475,-10.74420321,-14.36054918,-12.81609625
1.559020000E-06,-23.60125511,-23.64235657,-24.09664944,-24.44696498,-24.42190827,-10.74013685,-14.35373692,-12.8088994
1.559010000E-06,-23.54474659,-23.57861534,-23.92421398,-24.37504516,-24.37438665,-10.72932053,-14.35109063,-12.78968299
1.559010000E-06,-23.35678722,-23.56620553,-23.9042677,-24.30253231,-24.33169626,-10.71970057,-14.35059026,-12.77253531
1.559010000E-06,-23.31041374,-23.51118044,-23.88004463,-24.22599202,-24.30118755,-10.71290361,-14.34843806,-12.76037512
1.559010000E-06,-23.28553781,-23.43026828,-23.75419283,-24.12691591,-24.26799906,-10.7055988,-14.34534559,-12.74725568
1.559010000E-06,-23.15951595,-23.37908451,-23.68363565,-24.07339361,-24.11984379,-10.67303594,-14.34343537,-12.68868524
1.559010000E-06,-23.07783525,-23.23069844,-23.65710417,-23.77069764,-24.0993657,-10.66854657,-14.33798843,-12.68059599
1.559010000E-06,-23.04454822,-23.18312396,-23.58521101,-23.6994681,-24.08293346,-10.66499512,-14.33627211,-12.67416833
1.559010000E-06,-22.96798621,-23.11308906,-23.5660479,-23.63923976,-24.03547047,-10.65485634,-14.33381105,-12.65574689
1.559010000E-06,-22.82476631,-23.04945923,-23.54788593,-23.52218092,-23.90181959,-10.62633399,-14.33162992,-12.603844
1.559010000E-06,-22.58931472,-23.04170447,-23.50577638,-23.49743971,-23.79562746,-10.60357194,-14.3313725,-12.56240869
1.559010000E-06,-22.54755821,-23.02041913,-23.47219533,-23.44961284,-23.72793604,-10.5890843,-14.3306917,-12.53599156
1.559010000E-06,-22.39937978,-22.90596668,-23.41556203,-23.43954474,-23.54466387,-10.54963909,-14.32712352,-12.46406011
1.559010000E-06,-22.34057301,-22.88738349,-23.36880385,-23.3914927,-23.51994264,-10.54430956,-14.32655923,-12.45433183
1.559010000E-06,-22.30482939,-22.78548465,-23.32094647,-23.34463311,-23.4944918,-10.53889059,-14.32355067,-12.44439872
1.559010000E-06,-22.05926686,-22.63409064,-23.24024133,-23.23038506,-23.25687457,-10.48794139,-14.31914129,-12.35102564
1.559010000E-06,-22.04000648,-22.58730378,-23.1599416,-23.19193959,-23.12469636,-10.45912916,-14.317806,-12.29834841
1.559010000E-06,-21.98414593,-22.48551963,-23.14088163,-23.15987322,-23.02252193,-10.43676073,-14.31497624,-12.25743769
1.559010000E-06,-21.97507659,-22.47721393,-23.07619147,-23.09087475,-22.92827649,-10.41610797,-14.31475238,-12.21962192
1.559010000E-06,-21.82469833,-22.31381529,-23.04122068,-23.02968714,-22.8600591,-10.40118892,-14.31045503,-12.19225431
1.559010000E-06,-21.75534729,-22.23691783,-22.97141356,-23.01430363,-22.7944536,-10.38690541,-14.30846759,-12.16598832
1.559010000E-06,-21.68158448,-22.1294317,-22.91535534,-22.95357881,-22.75327796,-10.37800192,-14.30575585,-12.14956607
1.559010000E-06,-21.66328861,-22.05204221,-22.80287257,-22.92982585,-22.64608188,-10.3548917,-14.30385097,-12.10684822
1.559010000E-06,-21.59514439,-22.02352026,-22.72996771,-22.84678755,-22.6051877,-10.3461016,-14.30317246,-12.09056501
1.559010000E-06,-21.52296573,-21.96250119,-22.7089838,-22.81114105,-22.58192026,-10.34115238,-14.30177288,-12.08136067
1.559010000E-06,-21.51001909,-21.93517051,-22.61198353,-22.77352778,-22.56354271,-10.33729155,-14.30116894,-12.07414863
1.559010000E-06,-21.4262839,-21.90486311,-22.57636994,-22.74176397,-22.51556153,-10.32731265,-14.30052634,-12.05543491
1.559010000E-06,-21.35365492,-21.76060342,-22.56093437,-22.70637478,-22.49785676,-10.32366745,-14.29755448,-12.04857197
1.559010000E-06,-21.22680951,-21.6895269,-22.52601616,-22.68484273,-22.49027287,-10.32212726,-14.29612637,-12.04565829
1.559010000E-06,-21.15110561,-21.67460121,-22.4346302,-22.6278562,-22.45210657,-10.31446671,-14.29583832,-12.03110261
1.559010000E-06,-21.09798949,-21.65211206,-22.34789296,-22.48760601,-22.37370263,-10.29881072,-14.29542402,-12.00126814
1.559010000E-06,-21.02722221,-21.63751228,-22.31630875,-22.41127113,-22.3237364,-10.28887325,-14.2951675,-11.98228031
1.559010000E-06,-21.01607756,-21.62351891,-22.14668825,-22.36932245,-22.23007362,-10.27029208,-14.29493343,-11.94669292
1.559010000E-06,-20.94590659,-21.53478732,-21.93563083,-22.36238324,-21.99190522,-10.22233327,-14.29350974,-11.85499069
1.559010000E-06,-20.90721004,-21.48152616,-21.88939196,-22.30385986,-21.93821014,-10.21140098,-14.29268715,-11.8341036
1.559010000E-06,-20.85701498,-21.41840931,-21.86666901,-22.20498121,-21.90444071,-10.20457759,-14.29175243,-11.82102095
1.559010000E-06,-20.80847583,-21.37823443,-21.79623916,-22.09555693,-21.82461052,-10.18852946,-14.29118337,-11.79016006
1.559010000E-06,-20.78793052,-21.32676725,-21.68628528,-22.08387582,-21.81606519,-10.18682427,-14.29048776,-11.78686939
1.559010000E-06,-20.77922709,-21.25267451,-21.56267641,-21.98729433,-21.68416389,-10.16056899,-14.2895296,-11.73608012
1.559010000E-06,-20.64452357,-21.12348309,-21.44420606,-21.96678793,-21.62621074,-10.14900951,-14.28791881,-11.71368866
1.559010000E-06,-20.60169299,-21.08179072,-21.29411263,-21.93464352,-21.53907972,-10.13166457,-14.28742011,-11.68001284
1.559010000E-06,-20.56628615,-21.01706868,-21.25969591,-21.79981936,-21.43802056,-10.11150604,-14.28668377,-11.64082061
1.559010000E-06,-20.53100877,-21.01161408,-21.12689794,-21.70859179,-21.42415814,-10.10875384,-14.28662508,-11.6354539
1.559010000E-06,-20.47620695,-21.00629219,-21.05840527,-21.67864438,-21.3455801,-10.09325698,-14.28657135,-11.60513084
1.559010000E-06,-20.43574392,-20.99295805,-21.03410638,-21.6527528,-21.31363351,-10.08698787,-14.28644517,-11.59282616
1.559010000E-06,-20.3378298,-20.95014094,-21.00645317,-21.5713944,-21.27265026,-10.07901256,-14.28606432,-11.57711147
1.559010000E-06,-20.21254863,-20.83496537,-20.92429858,-21.52962782,-21.20535463,-10.06598275,-14.2850919,-11.55135657
1.559010000E-06,-20.1411133,-20.82140246,-20.88191337,-21.48026041,-21.17211914,-10.05958442,-14.28498378,-11.53866748
1.559010000E-06,-20.03618397,-20.80516199,-20.8596541,-21.46413349,-21.08085042,-10.04207374,-14.28486315,-11.5038432
1.559010000E-06,-19.99604111,-20.77621149,-20.734855,-21.4417155,-20.9868813,-10.02400423,-14.28466288,-11.46785451
1.559010000E-06,-19.97176578,-20.71383597,-20.63240902,-21.38053561,-20.97131859,-10.02102587,-14.28425982,-11.46190393
1.559010000E-06,-19.94873397,-20.60437694,-20.57985715,-21.31608899,-20.85467376,-9.998759522,-14.28359467,-11.41729966
1.559010000E-06,-19.88611837,-20.53792731,-20.54215063,-21.25800124,-20.71123594,-9.971121312,-14.2832158,-11.36194544
1.559010000E-06,-19.8798208,-20.46171537,-20.47834377,-21.15925671,-20.6738216,-9.963898111,-14.28281082,-11.3474562
1.559010000E-06,-19.83945033,-20.4379233,-20.39506195,-21.10718573,-20.59612197,-9.948958417,-14.28269393,-11.31739784
1.559010000E-06,-19.82371312,-20.39650406,-20.19904274,-21.07836454,-20.57076425,-9.944107923,-14.28250718,-11.30760655
1.559010000E-06,-19.7816557,-20.32516249,-20.18606422,-21.05058287,-20.48128006,-9.927059441,-14.28221147,-11.27308771
1.559010000E-06,-19.74198782,-20.29334366,-20.09176409,-21.01780999,-20.41495069,-9.91442451,-14.28209086,-11.24745091
1.559010000E-06,-19.73431125,-20.23328507,-19.974338,-20.98337614,-20.34848514,-9.901792318,-14.28188386,-11.22175197
1.559010000E-06,-19.69205056,-20.17480687,-19.93890812,-20.94803664,-20.3245864,-9.897278259,-14.28170094,-11.21253538
1.559010000E-06,-19.54206752,-20.14246155,-19.88830371,-20.85944412,-20.22240298,-9.8780312,-14.28160992,-11.17312745
1.559010000E-06,-19.49678269,-20.08970941,-19.88330526,-20.79996671,-20.174739,-9.869058401,-14.28147726,-11.15471405
1.559010000E-06,-19.45165177,-20.06692005,-19.79574346,-20.71475805,-20.14779148,-9.864023646,-14.28142646,-11.14434073
1.559010000E-06,-19.40052435,-20.03964286,-19.73441339,-20.65100026,-20.10975357,-9.856976269,-14.28137313,-11.12975927
1.559010000E-06,-19.3286621,-19.98254648,-19.58824473,-20.63113068,-20.07388893,-9.850381369,-14.28127571,-11.11605887
1.559010000E-06,-19.30808535,-19.93436864,-19.53235563,-20.57345863,-20.02044158,-9.840612436,-14.28120453,-11.09568953
1.559010000E-06,-19.28121338,-19.90571653,-19.50216238,-20.51303415,-19.9487247,-9.827538614,-14.28116842,-11.0683504
1.559010000E-06,-19.23330915,-19.84900217,-19.48618508,-20.50555241,-19.87433525,-9.813986079,-14.28110824,-11.03994187
1.559010000E-06,-19.21189975,-19.81113918,-19.46425222,-20.37729294,-19.84778025,-9.809171654,-14.28107494,-11.02981505
1.559010000E-06,-19.16286203,-19.7683887,-19.44576678,-20.31439753,-19.79008702,-9.798778359,-14.28104443,-11.00786915
1.559010000E-06,-19.03494623,-19.74510515,-19.38551468,-20.29904309,-19.72037563,-9.786248563,-14.2810313,-10.98133609
1.559010000E-06,-18.9945309,-19.67039523,-19.3292179,-20.28229816,-19.64770044,-9.773196968,-14.28099894,-10.9536283
1.559010000E-06,-18.92446003,-19.62458094,-19.30532402,-20.27774545,-19.59377975,-9.76353576,-14.28098428,-10.93305869
1.559010000E-06,-18.88700721,-19.56937587,-19.22008978,-20.25885918,-19.57989717,-9.761067768,-14.28097196,-10.92778161
1.559010000E-06,-18.85497507,-19.45205771,-19.19348083,-20.24975799,-19.42249265,-9.733027749,-14.28095501,-10.86771518
1.559010000E-06,-18.79760618,-19.41688168,-19.17656933,-20.2290299,-19.41409778,-9.731530135,-14.28095212,-10.86450061
1.559010000E-06,-18.74714035,-19.38408282,-19.14637324,-20.10470954,-19.38995271,-9.727270247,-14.28095093,-10.85530985
1.559010000E-06,-18.73134081,-19.33779447,-19.12925885,-20.08841887,-19.3281709,-9.71643529,-14.28095051,-10.83184217
1.559010000E-06,-18.67542081,-19.30059676,-19.0777621,-20.0628254,-19.29728274,-9.711047147,-14.28095051,-10.82012804
1.559010000E-06,-18.65897334,-19.22794889,-19.02632447,-19.99598709,-19.24896609,-9.702674051,-14.28094983,-10.80185004
1.559010000E-06,-18.58605495,-19.19260936,-18.97400584,-19.8951383,-19.21219186,-9.696339329,-14.2809485,-10.78796691
1.559010000E-06,-18.50890372,-19.15334271,-18.93887061,-19.8679225,-19.16711304,-9.688622638,-14.28094519,-10.7709865
1.559010000E-06,-18.49682892,-19.06660025,-18.88759,-19.8287562,-19.1061163,-9.678222095,-14.28093211,-10.74802045
1.559010000E-06,-18.44682242,-18.95865851,-18.8488151,-19.77806731,-19.05524535,-9.669577247,-14.2809063,-10.72886701
1.559010000E-06,-18.3302702,-18.92292696,-18.78159498,-19.74662121,-19.02819057,-9.665009834,-14.28089389,-10.71870511
1.559010000E-06,-18.24051258,-18.87611834,-18.74692226,-19.70338062,-19.00583946,-9.661271386,-14.28087171,-10.71034691
1.559010000E-06,-18.2192204,-18.8165469,-18.68369597,-19.67663699,-19.00051262,-9.660390476,-14.28083466,-10.70836673
1.559010000E-06,-18.1854366,-18.78007759,-18.64073853,-19.62748331,-18.90442694,-9.644567506,-14.28080583,-10.67266793
1.559010000E-06,-18.12905469,-18.73427368,-18.57028254,-19.62026646,-18.83257236,-9.632709225,-14.28076103,-10.64585785
1.559010000E-06,-18.08998326,-18.67879961,-18.54379235,-19.51416402,-18.80299,-9.62784777,-14.28069507,-10.63482605
1.559010000E-06,-18.0533663,-18.62638927,-18.48220041,-19.48161268,-18.71676229,-9.613716981,-14.28062049,-10.60265216
1.559010000E-06,-18.03135606,-18.58218886,-18.45892841,-19.39494287,-18.61406875,-9.596816303,-14.28054637,-10.56411028
1.559010000E-06,-18.00550905,-18.55751994,-18.40780895,-19.34976498,-18.52643881,-9.582331707,-14.28049834,-10.53102704
1.559010000E-06,-17.98813041,-18.4591103,-18.34637294,-19.32217312,-18.42590393,-9.565644816,-14.28027674,-10.4928532
1.559010000E-06,-17.96226771,-18.44017217,-18.30706195,-19.25296689,-18.37936004,-9.557917934,-14.28022789,-10.47513078
1.559010000E-06,-17.94579731,-18.41158665,-18.24664748,-19.20828997,-18.34857215,-9.552839763,-14.28014476,-10.46343292
1.559010000E-06,-17.8975001,-18.40285248,-18.17543632,-19.17539007,-18.25717064,-9.537796038,-14.28011635,-10.42866687
1.559010000E-06,-17.8708366,-18.34502838,-18.11854046,-19.14972138,-18.1948938,-9.527536903,-14.27990656,-10.40489967
1.559010000E-06,-17.86289323,-18.34111126,-18.10905905,-19.12440548,-18.14097517,-9.518678678,-14.2798908,-10.38430811
1.559010000E-06,-17.81833167,-18.31401179,-18.08972578,-19.10449708,-18.10673422,-9.513083543,-14.27977099,-10.37124822
1.559010000E-06,-17.77477754,-18.25539101,-18.07105728,-19.01688252,-18.04803161,-9.503538225,-14.2794856,-10.34887851
1.559010000E-06,-17.72654125,-18.21886286,-18.01811028,-18.98187831,-18.01291302,-9.49785525,-14.27929037,-10.33550686
1.559010000E-06,-17.7158277,-18.20498579,-17.91606184,-18.96362106,-17.96233136,-9.489715575,-14.27920966,-10.31627366
1.559010000E-06,-17.7041388,-18.18147729,-17.87188995,-18.91206829,-17.91137137,-9.481548117,-14.27906162,-10.29690051
1.559010000E-06,-17.67942406,-18.14703042,-17.80081187,-18.86049861,-17.83090198,-9.468665789,-14.27882694,-10.26624899
1.559010000E-06,-17.61472535,-18.10890784,-17.72707418,-18.81712367,-17.75462534,-9.456438756,-14.2785463,-10.237085
1.559010000E-06,-17.57290736,-18.06428718,-17.71713612,-18.77884182,-17.74372721,-9.454701266,-14.27819192,-10.23292308
1.559010000E-06,-17.55776087,-17.98697191,-17.65314471,-18.75939518,-17.72445997,-9.451662858,-14.27752816,-10.22560317
1.559010000E-06,-17.51706843,-17.94983906,-17.61416164,-18.71872627,-17.67362201,-9.443702017,-14.27718468,-10.20633359
1.559010000E-06,-17.50032684,-17.92662053,-17.54596465,-18.68729703,-17.62365753,-9.435909607,-14.27695519,-10.18739681
1.559010000E-06,-17.42862895,-17.89547813,-17.52491048,-18.60822209,-17.60726679,-9.433372169,-14.27662719,-10.18120035
1.559010000E-06,-17.42603899,-17.88794806,-17.50238997,-18.58335478,-17.58634851,-9.430166725,-14.27654299,-10.17332836
1.559010000E-06,-17.35783522,-17.85964933,-17.42059321,-18.55497851,-17.5419379,-9.423412037,-14.27620779,-10.15665789
1.559010000E-06,-17.26809607,-17.80176992,-17.28540358,-18.50399078,-17.5265696,-9.421093234,-14.27547857,-10.1509058
1.559010000E-06,-17.16688999,-17.73145708,-17.24429487,-18.46116779,-17.47878999,-9.413939202,-14.27453333,-10.13306958
1.559010000E-06,-17.15639551,-17.70266362,-17.22084485,-18.4557686,-17.47330308,-9.413124716,-14.2741223,-10.13102808
1.559010000E-06,-17.06499802,-17.66336923,-17.20963823,-18.4264513,-17.44819737,-9.409438216,-14.27352962,-10.12173294
1.559010000E-06,-17.03609654,-17.60650911,-17.19802572,-18.38945944,-17.42770644,-9.406457437,-14.27262178,-10.11417519
1.559010000E-06,-17.01572494,-17.59963107,-17.18037505,-18.37476242,-17.41849882,-9.405132597,-14.27250612,-10.11079581
1.559010000E-06,-17.00476096,-17.57294378,-17.15768297,-18.3363229,-17.40249365,-9.402855756,-14.27203559,-10.10495225
1.559010000E-06,-16.86026995,-17.49998973,-17.09509835,-18.30403604,-17.3894675,-9.401022985,-14.27067851,-10.10021971
1.559010000E-06,-16.84781695,-17.48403551,-16.98945643,-18.2795592,-17.35507967,-9.396228876,-14.27036613,-10.08777045
1.559010000E-06,-16.83323014,-17.42649463,-16.95380758,-18.22692108,-17.29955691,-9.388526683,-14.26918355,-10.06767786
1.559010000E-06,-16.78169898,-17.41624141,-16.937506,-18.21818773,-17.25431435,-9.382275036,-14.26896273,-10.05129872
1.559010000E-06,-16.74867967,-17.38027257,-16.85141406,-18.13880912,-17.19019245,-9.373441581,-14.26815373,-10.02805993
1.559010000E-06,-16.71143807,-17.30327428,-16.83626862,-18.07284636,-17.09551936,-9.360375141,-14.26633314,-9.993587308
1.559010000E-06,-16.68045814,-17.27010845,-16.82859064,-18.00125384,-17.00410771,-9.347701482,-14.26550977,-9.960079569
1.559000000E-06,-16.66147089,-17.20308263,-16.80015904,-17.923696,-16.98709206,-9.345349898,-14.26376605,-9.953836202
1.559000000E-06,-16.62004747,-17.14757388,-16.7213137,-17.83768493,-16.96728997,-9.342641235,-14.26225023,-9.946600912
1.559000000E-06,-16.5820864,-17.10467507,-16.69870562,-17.8140849,-16.95447753,-9.340907336,-14.26102486,-9.941940454
1.559000000E-06,-16.47592947,-17.04844495,-16.67985119,-17.78613436,-16.90497465,-9.334259876,-14.25934591,-9.923975018
1.559000000E-06,-16.42162109,-17.01653222,-16.66177722,-17.76257808,-16.86431335,-9.328826884,-14.25835183,-9.909221615
1.559000000E-06,-16.37370169,-16.99365477,-16.6134556,-17.72914935,-16.83675019,-9.325170378,-14.25761164,-9.899238785
1.559000000E-06,-16.32516183,-16.97778143,-16.57809511,-17.60270882,-16.82391961,-9.323485173,-14.25707951,-9.894609573
1.559000000E-06,-16.2976843,-16.91677784,-16.5580054,-17.5923669,-16.78462414,-9.318369198,-14.25495296,-9.880473523
1.559000000E-06,-16.24265379,-16.88037189,-16.49374269,-17.51733788,-16.76091252,-9.315305874,-14.25363111,-9.871961612
1.559000000E-06,-16.18738439,-16.82676761,-16.45242206,-17.37257544,-16.71824214,-9.309833824,-14.25160677,-9.856672125
1.559000000E-06,-16.17453424,-16.82552004,-16.4250131,-17.29106778,-16.65426927,-9.301657412,-14.25155799,-9.833723203
1.559000000E-06,-16.11339889,-16.76887863,-16.36372158,-17.27891329,-16.64828967,-9.300898536,-14.24926514,-9.831581477
1.559000000E-06,-16.09846714,-16.76454333,-16.3379825,-17.13874676,-16.64300037,-9.300235915,-14.2490835,-9.829698071
1.559000000E-06,-16.0433702,-16.71416635,-16.27441226,-17.13229467,-16.55483419,-9.289242412,-14.2469016,-9.798295687
